"Time","condition","n","mean","median","sd","sem","mean_CI_lo","mean_CI_hi"
1525.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.57014492753623,0.97,1.22947800108734,0.148011758011085,1.2747920629388,1.86549779213366
1528.03,"2018-10-30_PC3_WT-TG",38,0.857894736842105,0.685,0.541470260193718,0.0878380751086688,0.679917891089936,1.03587158259427
1530.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.66376811594203,1.08,1.30118848552038,0.156644685854751,1.35118851204529,1.97634771983877
1533.03,"2018-10-30_PC3_WT-TG",38,0.935526315789474,0.725,0.635285410931824,0.103056902185001,0.726713197319097,1.14433943425985
1535.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.60014492753623,0.99,1.26228258786545,0.151960966175495,1.29691154074297,1.90337831432949
1538.03,"2018-10-30_PC3_WT-TG",38,0.828157894736842,0.65,0.613593118390346,0.0995379476613381,0.626474855400053,1.02984093407363
1540.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.5731884057971,0.99,1.21013914216218,0.145683632981675,1.28248124236434,1.86389556922986
1543.03,"2018-10-30_PC3_WT-TG",38,0.923947368421053,0.715,0.651715156954093,0.105722158933551,0.709733926814726,1.13816081002738
1545.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.58942028985507,0.98,1.23649871441855,0.148856952574735,1.29238086576486,1.88645971394528
1548.03,"2018-10-30_PC3_WT-TG",38,0.848947368421053,0.67,0.567482774943656,0.0920578622185886,0.662420421831176,1.03547431501093
1550.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.57797101449275,1,1.22062493602318,0.146945974220913,1.28474488833623,1.87119714064928
1553.03,"2018-10-30_PC3_WT-TG",38,0.973157894736842,0.745,0.669308256308717,0.108576136512953,0.753161745269478,1.19315404420421
1555.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.56391304347826,0.98,1.20567191102441,0.145145841550223,1.27427902613855,1.85354706081797
1558.03,"2018-10-30_PC3_WT-TG",38,0.853421052631579,0.67,0.574391693814584,0.0931786368563076,0.664623200918002,1.04221890434516
1560.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.58231884057971,0.98,1.23443145394661,0.14860808365927,1.28577602667831,1.87886165448111
1563.03,"2018-10-30_PC3_WT-TG",38,0.831578947368421,0.67,0.509379730471363,0.0826323037722693,0.664149996262317,0.999007898474525
1565.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.50478260869565,0.92,1.15536168095136,0.139089201583937,1.22723442823752,1.78233078915378
1568.03,"2018-10-30_PC3_WT-TG",38,0.932894736842105,0.72,0.688126747810773,0.111628898947953,0.706713103137524,1.15907637054669
1570.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.53275362318841,0.95,1.15123065105791,0.138591884026091,1.25619782446601,1.8093094219108
1573.03,"2018-10-30_PC3_WT-TG",38,0.811315789473684,0.655,0.492045762827938,0.0798203629073182,0.649584371754628,0.973047207192741
1575.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.48115942028986,0.93,1.1035231496704,0.132848575772966,1.2160642147502,1.74625462582951
1578.03,"2018-10-30_PC3_WT-TG",38,0.969473684210526,0.735,0.672646838659807,0.109117726086509,0.748380170031168,1.19056719838988
1580.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.56753623188406,1.03,1.18955800713728,0.143205955484229,1.28177319691955,1.85329926684856
1583.03,"2018-10-30_PC3_WT-TG",38,0.773684210526316,0.63,0.479207798139814,0.0777377700311842,0.61617252679644,0.931195894256191
1585.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.46739130434783,0.94,1.09243071145727,0.131513203135877,1.20496079341736,1.72982181527829
1588.03,"2018-10-30_PC3_WT-TG",38,0.832894736842105,0.665,0.530893728332103,0.0861223350794428,0.658394310605671,1.00739516307854
1590.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.50057971014493,0.97,1.11405444483331,0.134116394725251,1.23295461127531,1.76820480901455
1593.03,"2018-10-30_PC3_WT-TG",38,0.922894736842105,0.725,0.615075947385875,0.0997784942882868,0.720724303742786,1.12506516994142
1595.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.5136231884058,0.95,1.16071982105235,0.139734245850949,1.23478784215345,1.79245853465814
1598.03,"2018-10-30_PC3_WT-TG",38,0.778421052631579,0.63,0.51651391920644,0.0837896220074886,0.608647152039947,0.94819495322321
1600.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.58376811594203,1.04,1.21034037683289,0.145707858789179,1.29301261066306,1.874523621221
1603.03,"2018-10-30_PC3_WT-TG",38,0.952894736842105,0.715,0.67745911572955,0.109898380511637,0.730219466550321,1.17557000713389
1605.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.50536231884058,0.96,1.14438730037743,0.137768041416457,1.2304504724501,1.78027416523106
1608.03,"2018-10-30_PC3_WT-TG",38,0.879473684210526,0.695,0.607933795152698,0.0986198842030885,0.679650818133425,1.07929655028763
1610.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.52173913043478,1,1.15365016172676,0.138883158882011,1.24460210178689,1.79887615908267
1613.03,"2018-10-30_PC3_WT-TG",38,0.978947368421053,0.705,0.875423571528367,0.142012455864699,0.691202800691745,1.26669193615036
1615.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.49782608695652,0.94,1.15805601505944,0.139413561294037,1.21963065677428,1.77602151713876
1618.03,"2018-10-30_PC3_WT-TG",38,0.886052631578947,0.685,0.614841396704057,0.0997404451433551,0.683959293370313,1.08814596978758
1620.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.37869565217391,0.88,1.03028396006304,0.124031613452773,1.13119442101379,1.62619688333404
1623.03,"2018-10-30_PC3_WT-TG",38,0.861315789473684,0.68,0.568735777025042,0.0922611259969109,0.674376991348165,1.0482545875992
1625.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.57840579710145,1.07,1.18535378584326,0.142699826717188,1.29365272636688,1.86315886783602
1628.03,"2018-10-30_PC3_WT-TG",38,0.94,0.725,0.681996274857069,0.1106344049132,0.715833402613164,1.16416659738684
1630.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.47782608695652,0.93,1.11606170708225,0.134358040703456,1.20971879104499,1.74593338286806
1633.03,"2018-10-30_PC3_WT-TG",38,0.922631578947368,0.705,0.681586718761475,0.11056796614134,0.698599599299328,1.14666355859541
1635.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.40246376811594,0.9,1.0381125488641,0.124974064794047,1.15308190458492,1.65184563164696
1638.03,"2018-10-30_PC3_WT-TG",38,0.832368421052632,0.65,0.650398772523551,0.105508613180474,0.618587664241701,1.04614917786356
1640.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.40275362318841,0.89,1.04113891831462,0.1253383968621,1.15264474633486,1.65286250004195
1643.03,"2018-10-30_PC3_WT-TG",38,0.87,0.685,0.592493585322785,0.096115151421923,0.675252204605998,1.064747795394
1645.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.46202898550725,0.97,1.11422035484346,0.134136367943358,1.19436403070143,1.72969394031306
1648.03,"2018-10-30_PC3_WT-TG",38,0.816842105263158,0.64,0.577296145197864,0.0936498010873085,0.627089584135878,1.00659462639044
1650.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.48898550724638,1.01,1.12558369815469,0.135504353721787,1.21859077932107,1.75938023517168
1653.03,"2018-10-30_PC3_WT-TG",38,0.877368421052632,0.675,0.69158917742195,0.112190579200044,0.650048715054633,1.10468812705063
1655.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.52666666666667,1,1.18707706606787,0.142907285277133,1.24149961882117,1.81183371451217
1658.03,"2018-10-30_PC3_WT-TG",38,0.897368421052632,0.71,0.655161148777696,0.106281172624381,0.682022310119216,1.11271453198605
1660.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.48536231884058,1,1.12718621525166,0.135697274109591,1.21458262427517,1.75614201340599
1663.03,"2018-10-30_PC3_WT-TG",38,0.822631578947368,0.645,0.611421402036034,0.0991856487480488,0.621662365013419,1.02360079288132
1665.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.45028985507246,0.94,1.10674266499183,0.133236159871459,1.18442123750595,1.71615847263898
1668.03,"2018-10-30_PC3_WT-TG",38,0.73,0.6,0.427683894381719,0.0693794891413414,0.589423802013004,0.870576197986996
1670.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.42246376811594,0.93,1.0640743088231,0.128099493414319,1.16684520887577,1.67808232735612
1673.03,"2018-10-30_PC3_WT-TG",38,0.841315789473684,0.665,0.558265513952169,0.0905626250416163,0.65781848118223,1.02481309776514
1675.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.48347826086957,0.99,1.13844556831693,0.137052740933547,1.20999377436937,1.75696274736976
1678.03,"2018-10-30_PC3_WT-TG",38,0.836842105263158,0.66,0.608592107058436,0.0987266764959846,0.636802857447081,1.03688135307923
1680.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.48115942028986,1,1.12436326586348,0.135357430939276,1.21105787221237,1.75126096836734
1683.03,"2018-10-30_PC3_WT-TG",38,0.83921052631579,0.675,0.523529506016601,0.084927700469899,0.667130659721286,1.01129039291029
1685.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.50565217391304,1.01,1.14842536475573,0.138254167241454,1.22977027854202,1.78153406928407
1688.03,"2018-10-30_PC3_WT-TG",38,0.880789473684211,0.68,0.580528098716777,0.0941740931801751,0.689974635869939,1.07160431149848
1690.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.46014492753623,0.95,1.10801291768009,0.13338908032497,1.19397116195575,1.72631869311671
1693.03,"2018-10-30_PC3_WT-TG",38,0.893684210526316,0.695,0.621738717402196,0.100859338309002,0.689323779418513,1.09804464163412
1695.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.48623188405797,1.03,1.09425384388213,0.131732682488132,1.22336340889899,1.74910035921695
1698.03,"2018-10-30_PC3_WT-TG",38,0.955789473684211,0.73,0.755815763261332,0.122609507229285,0.70735901424052,1.2042199331279
1700.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.41304347826087,0.9,1.05705237271863,0.127254151646068,1.15911177225568,1.66697518426606
1703.03,"2018-10-30_PC3_WT-TG",38,0.903157894736842,0.685,0.650762983644533,0.105567696026111,0.689257424709387,1.1170583647643
1705.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.40115942028986,0.88,1.05999519453945,0.127608425761447,1.14652077129422,1.65579806928549
1708.03,"2018-10-30_PC3_WT-TG",38,0.888947368421053,0.7,0.66159017882872,0.10732409901575,0.67148808789395,1.10640664894816
1710.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.46217391304348,0.96,1.09880131154392,0.132280133261977,1.1982130168738,1.72613480921315
1713.03,"2018-10-30_PC3_WT-TG",38,0.812368421052632,0.635,0.613326923142539,0.0994947650899406,0.610772877916542,1.01396396418872
1715.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.48942028985507,0.97,1.14980162490801,0.138419849493954,1.21320778069669,1.76563279901345
1718.03,"2018-10-30_PC3_WT-TG",38,0.968157894736842,0.715,0.696845615781061,0.113043286100745,0.739110440443469,1.19720534903021
1720.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.38565217391304,0.88,1.03841151066095,0.125010055565,1.13619849191677,1.63510585590932
1723.03,"2018-10-30_PC3_WT-TG",38,0.901052631578947,0.675,0.748290987892047,0.12138882747519,0.655095504252776,1.14700975890512
1725.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.42507246376812,0.94,1.06842052635766,0.128622716519913,1.16840982907652,1.68173509845971
1728.03,"2018-10-30_PC3_WT-TG",38,0.929210526315789,0.695,0.653391904991043,0.105994163382983,0.714445951344113,1.14397510128747
1730.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.45202898550725,0.97,1.0979346649775,0.132175801275754,1.18827628057463,1.71578169043986
1733.03,"2018-10-30_PC3_WT-TG",38,0.845263157894737,0.65,0.673168132253488,0.109202291074102,0.62399829877488,1.06652801701459
1735.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.53376811594203,1.05,1.16115827244796,0.139787029196246,1.25482744216404,1.81270878972001
1738.03,"2018-10-30_PC3_WT-TG",38,0.855,0.66,0.652847194571179,0.105905799684568,0.640414466888057,1.06958553311194
1740.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.43826086956522,0.97,1.06615989933325,0.128350569007071,1.18214129678026,1.69438044235017
1743.03,"2018-10-30_PC3_WT-TG",38,0.869736842105263,0.665,0.683960986883716,0.110953123290275,0.644924459944968,1.09454922426556
1745.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.48,0.97,1.14951908102783,0.138385835207904,1.20385536529266,1.75614463470734
1748.03,"2018-10-30_PC3_WT-TG",38,0.792368421052632,0.63,0.539481403684839,0.0875154399793731,0.61504529616775,0.969691545937514
1750.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.44260869565217,0.94,1.09242801913082,0.131512879017861,1.18017883148914,1.70503855981521
1753.03,"2018-10-30_PC3_WT-TG",38,0.890263157894737,0.685,0.622920266652141,0.101051010907464,0.685514361212561,1.09501195457691
1755.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.39550724637681,0.9,1.04505915429517,0.125810337814916,1.14445662601445,1.64655786673917
1758.03,"2018-10-30_PC3_WT-TG",38,0.812368421052632,0.64,0.553365302395024,0.089767705758975,0.630481772220382,0.994255069884881
1760.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.41173913043478,0.93,1.05527102250857,0.127039702281387,1.15823535147418,1.66524290939539
1763.03,"2018-10-30_PC3_WT-TG",38,0.867894736842105,0.68,0.613973139190328,0.0995995951755705,0.666086787776614,1.0697026859076
1765.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.43115942028985,0.95,1.08952841421777,0.131163807606792,1.16942611728246,1.69289272329725
1768.03,"2018-10-30_PC3_WT-TG",38,0.760789473684211,0.605,0.538377851733848,0.0873364202135918,0.583829077299488,0.937749870068933
1770.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.41492753623188,0.93,1.07868741477289,0.129858704640318,1.15579852564641,1.67405654681736
1773.03,"2018-10-30_PC3_WT-TG",38,0.81921052631579,0.655,0.564094019281276,0.0915081334591724,0.633797435994953,1.00462361663663
1775.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.46144927536232,0.99,1.10193182686845,0.132657003019919,1.19673634729948,1.72616220342516
1778.03,"2018-10-30_PC3_WT-TG",38,0.727894736842105,0.62,0.396376546983519,0.0643007667545709,0.597609007877001,0.858180465807209
1780.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.37782608695652,0.92,1.02823788384792,0.123785294822138,1.13081637697106,1.62483579694198
1783.03,"2018-10-30_PC3_WT-TG",38,0.717368421052632,0.61,0.39895596323083,0.0647192033238975,0.586234859064502,0.848501983040761
1785.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.46202898550725,1,1.08825897073389,0.13101098457004,1.2006006361217,1.7234573348928
1788.03,"2018-10-30_PC3_WT-TG",38,0.758684210526316,0.645,0.416998094834144,0.0676460235528153,0.621620347449712,0.89574807360292
1790.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.47768115942029,1.01,1.10643989885889,0.13319971111226,1.21188527422035,1.74347704462023
1793.03,"2018-10-30_PC3_WT-TG",38,0.758421052631579,0.64,0.430107003127597,0.0697725692856521,0.617048398618814,0.899793706644344
1795.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.37507246376812,0.93,1.02551511186905,0.123457511594703,1.12871683502925,1.62142809250699
1798.03,"2018-10-30_PC3_WT-TG",38,0.766315789473684,0.65,0.430897373199746,0.0699007842419753,0.62468334728277,0.907948231664598
1800.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.39144927536232,0.92,1.06329852396476,0.128006099892337,1.13601707999366,1.64688147073098
1803.03,"2018-10-30_PC3_WT-TG",38,0.748684210526316,0.635,0.423442590337252,0.0686914587718004,0.609502094488419,0.887866326564212
1805.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.44144927536232,0.97,1.07189123043767,0.129040540191393,1.18395288651547,1.69894566420917
1808.03,"2018-10-30_PC3_WT-TG",38,0.743157894736842,0.62,0.435412853248301,0.0706332918325395,0.600041251186815,0.886274538286869
1810.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.39594202898551,0.93,1.03513045333111,0.124615062679325,1.14727654302073,1.64460751495028
1813.03,"2018-10-30_PC3_WT-TG",38,0.740526315789474,0.63,0.417327063185628,0.0676993892663001,0.603354323506423,0.877698308072525
1815.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.41130434782609,0.94,1.06389809474885,0.128078279732665,1.15572811982857,1.6668805758236
1818.03,"2018-10-30_PC3_WT-TG",38,0.740789473684211,0.625,0.421749134983316,0.0684167440376633,0.602163982570106,0.879414964798316
1820.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.43942028985507,0.97,1.05475099383411,0.126977098185782,1.18604143542223,1.69279914428792
1823.03,"2018-10-30_PC3_WT-TG",38,0.754736842105263,0.64,0.432695741314749,0.0701925180733074,0.612513291024093,0.896960393186433
1825.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.38057971014493,0.9,1.04202981223296,0.125445647886469,1.13025681720439,1.63090260308546
1828.03,"2018-10-30_PC3_WT-TG",38,0.737105263157895,0.62,0.406799691027659,0.065991623994062,0.603393531998075,0.870816994317714
1830.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.39826086956522,0.91,1.07506081431503,0.129422113250397,1.14000306353406,1.65651867559638
1833.03,"2018-10-30_PC3_WT-TG",38,0.778421052631579,0.66,0.437996213211999,0.071052368157143,0.634455279791206,0.922386825471951
1835.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.36985507246377,0.9,1.01611210120564,0.122325522134414,1.12575829352361,1.61395185140393
1838.03,"2018-10-30_PC3_WT-TG",38,0.739210526315789,0.63,0.411282644832305,0.0667188551311152,0.604025284907193,0.874395767724386
1840.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.44942028985507,0.92,1.1146443432482,0.134187410149161,1.18165348191339,1.71718709779676
1843.03,"2018-10-30_PC3_WT-TG",38,0.708947368421053,0.6,0.384678099712335,0.0624030280132161,0.58250682339048,0.835387913451626
1845.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.38594202898551,0.9,1.03798067368467,0.12495818888807,1.13659184533162,1.63529221263939
1848.03,"2018-10-30_PC3_WT-TG",38,0.768947368421053,0.65,0.439242526578484,0.0712545468826283,0.624571942570917,0.913322794271188
1850.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.33159420289855,0.86,1.00712845022868,0.121244017647728,1.08965553256078,1.57353287323632
1853.03,"2018-10-30_PC3_WT-TG",38,0.723421052631579,0.605,0.409932600365115,0.0664998489990579,0.588679559797114,0.858162545466044
1855.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.3536231884058,0.86,1.04204263632779,0.125447191726065,1.10329721478131,1.60394916203028
1858.03,"2018-10-30_PC3_WT-TG",38,0.713421052631579,0.6,0.398953199963384,0.0647187550627255,0.582288398906858,0.8445537063563
1860.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.37072463768116,0.87,1.03900308390045,0.125081272614101,1.12112884427602,1.6203204310863
1863.03,"2018-10-30_PC3_WT-TG",38,0.764473684210526,0.64,0.43718199171896,0.070920283989427,0.620775539315265,0.908171829105787
1865.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.38521739130435,0.88,1.04237089579428,0.125486709521972,1.13481256114589,1.6356222214628
1868.03,"2018-10-30_PC3_WT-TG",38,0.711578947368421,0.6,0.394287083746948,0.0639618110589339,0.581980007879117,0.841177886857725
1870.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.40826086956522,0.88,1.0569058009694,0.127236506480999,1.15436437393871,1.66215736519172
1873.03,"2018-10-30_PC3_WT-TG",38,0.739473684210526,0.62,0.421528411843692,0.0683809380162771,0.600920742987085,0.878026625433967
1875.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.43159420289855,0.88,1.12313194341486,0.135209197135876,1.16178845077034,1.70139995502676
1878.03,"2018-10-30_PC3_WT-TG",38,0.750526315789474,0.63,0.428422293363598,0.0694992732735433,0.60970741209662,0.891345219482327
1880.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.33927536231884,0.84,1.0293134760043,0.123914780901456,1.09200726688505,1.58654345775263
1883.03,"2018-10-30_PC3_WT-TG",38,0.767368421052632,0.645,0.426707597906286,0.0692211129396518,0.627113123731822,0.907623718373441
1885.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.38594202898551,0.88,1.05066130273296,0.126484757233713,1.13354562562619,1.63833843234483
1888.03,"2018-10-30_PC3_WT-TG",38,0.740526315789474,0.63,0.413154950112274,0.0670225831544225,0.604725662949241,0.876326968629706
1890.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.40144927536232,0.88,1.08022230196098,0.130043483343846,1.14195154461476,1.66094700610988
1893.03,"2018-10-30_PC3_WT-TG",38,0.718421052631579,0.61,0.403649073676558,0.0654805263699271,0.585744903625654,0.851097201637504
1895.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.39724637681159,0.89,1.08129944165501,0.130173155724805,1.13748988885657,1.65700286476662
1900.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.3068115942029,0.85,0.976162192335859,0.117516118274427,1.07231183124404,1.54131135716175
1905.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.3395652173913,0.86,1.02888351078846,0.123863019172149,1.09240041088018,1.58673002390243
1910.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.29463768115942,0.84,0.983322069957312,0.118378066249875,1.05841792779505,1.53085743452379
1915.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.38246376811594,0.89,1.05033384860286,0.126445336388914,1.13014602782767,1.63478150840422
1920.73,"2018-10-30_PC3+ORAI1mCh-TG",69,1.30826086956522,0.85,0.985426089569946,0.118631360445852,1.07153567550227,1.54498606362817
1925.85,"2018-10-30_PC3+ORAI1mCh-TG",69,1.36942028985507,0.89,1.0319269297803,0.12422940376378,1.1215243742744,1.61731620543575
